1, 0, 2450,1666.8074940502943 
1, 1, 2450,1690.7247713703293 
1, 2, 2450,1671.047197829474 
1, 3, 2450,1645.6041075507435 
1, 4, 2450,1705.3640862486423 
1, 5, 2450,1653.5498239248857 
1, 6, 2650,1680.2034358548924 
1, 7, 2650,1613.2008303964883 
1, 8, 1700,1528.5511724730338 
1, 9, 1750,1532.0069197037596 
1, 10, 1700,1592.4331012065095 
1, 11, 2250,1701.603521815392 
1, 12, 2250,1678.8027088831896 
1, 13, 2250,1811.4447467993803 
1, 14, 2750,1764.4995284381873 
1, 15, 2450,1761.1030175386784 
1, 16, 2300,1795.2740991027222 
1, 17, 2700,1674.449932293461 
1, 18, 2250,1552.994500695968 
1, 19, 2250,1727.8216565281489 
1, 20, 2200,1769.8241509405746 
1, 21, 2250,1680.813520563507 
1, 22, 2800,1813.0868259363197 
1, 23, 1800,1792.8090790542628 
1, 24, 1800,1586.3085284630943 
1, 25, 2200,1827.5470671991689 
1, 26, 2250,1703.848510717648 
1, 27, 1850,1603.6904251750022 
1, 28, 2200,1703.9911556653863 
1, 29, 2200,1644.6948690019105 
1, 30, 2450,1696.537174316668 
1, 31, 2200,1842.7441658043747 
1, 32, 3200,1879.0801397804116 
1, 33, 3300,1810.9141616901948 
1, 34, 2200,1784.2608746163967 
1, 35, 2350,1916.6972329578512 
1, 36, 2400,1794.6339769187227 
1, 37, 2850,1932.4580045615323 
1, 38, 1850,1773.3785452199609 
1, 39, 1550,1688.0623642077164 
1, 40, 2200,1610.2521133930763 
1, 41, 1750,1729.784464298744 
1, 42, 1750,1638.1884395991701 
1, 43, 1250,1666.519387432042 
1, 44, 2100,1826.2026617043798 
1, 45, 1250,1605.3398110963637 
1, 46, 1850,1657.0677369523808 
1, 47, 1400,1495.1355467081582 
1, 48, 1850,1532.753843066245 
1, 49, 1850,1528.504501171328 
1, 50, 1400,1625.0970444993136 
1, 51, 2100,1693.4815611573094 
1, 52, 1900,1450.9749421779422 
1, 53, 1350,1397.0686302310842 
1, 54, 1700,1556.235421415631 
1, 55, 1850,1555.7104811018344 
1, 56, 2150,1661.0681728175623 
1, 57, 2400,1729.1379880790837 
1, 58, 1550,1619.9416219684765 
1, 59, 2250,1876.2672485226587 
1, 60, 2450,1670.9351401009683 
1, 61, 4150,1800.486466250584 
1, 62, 2250,1783.7597904143342 
1, 63, 2250,1803.2526027972203 
1, 64, 2250,1954.9163613305761 
1, 65, 2250,2017.9184694865523 
1, 66, 2250,1786.584122923639 
1, 67, 2400,1940.964237619326 
1, 68, 2800,1892.8266367440197 
1, 69, 3000,1993.5818736306485 
1, 70, 3200,2049.6904792202313 
1, 71, 3250,2008.1155420699852 
1, 72, 2800,1900.1341659169357 
1, 73, 2600,1928.9272545991344 
1, 74, 2900,1796.339923625849 
1, 75, 2850,1854.6923156843525 
1, 76, 2600,1994.8712016346096 
1, 77, 3100,1862.2715438491518 
1, 78, 2650,1787.3643905612712 
1, 79, 2650,1943.5349315880665 
1, 80, 2600,1835.3115360459744 
1, 81, 2850,1910.0940666454999 
1, 82, 2150,1705.8591839760852 
1, 83, 2300,1698.00060677435 
1, 84, 1850,1622.4693581642207 
1, 85, 1850,1485.1184355723176 
1, 86, 1850,1477.2890131192435 
1, 87, 2400,1414.6316935099496 
1, 88, 2800,1486.6152831179961 
1, 89, 2500,1490.8010015634636 
1, 90, 3000,1439.3569692221888 
1, 91, 2500,1632.4595683888292 
1, 92, 1900,1409.916091063005 
1, 93, 2050,1432.4236013614736 
1, 94, 2550,1645.6378671806838 
1, 95, 2550,1460.7472662160199 
1, 96, 2550,1506.524111652349 
1, 97, 2350,1563.798470572745 
1, 98, 3050,1512.9303795394333 
1, 99, 2300,1558.1829452631969 
1, 100, 2500,1319.8196808272673 
1, 101, 3050,1411.1142527603618 
1, 102, 3100,1427.8998493584834 
1, 103, 3050,1463.358096704945 
1, 104, 3050,1422.3199145740523 
1, 105, 3300,1425.58015834915 
1, 106, 3350,1501.5691287732473 
1, 107, 3500,1605.8173129046288 
1, 108, 3300,1686.0697081099763 
1, 109, 3300,1846.9108114509877 
1, 110, 3300,1752.8666275964679 
1, 111, 3300,1733.9523952781717 
1, 112, 3550,1795.3415448393832 
1, 113, 3050,1836.4989199093702 
1, 114, 3050,1867.4662789540012 
1, 115, 3050,1697.1380395396613 
1, 116, 3450,1715.7246606350072 
1, 117, 3500,1995.1108801874707 
1, 118, 3450,1945.6397768893762 
1, 119, 3500,2077.3314150806095 
1, 120, 3550,2073.356961767339 
1, 121, 4600,1972.250099390403 
1, 122, 3450,1874.0266160265062 
1, 123, 3450,1800.3099480619744 
1, 124, 3450,1637.0874451385616 
1, 125, 3450,1873.1028112237036 
1, 126, 3450,1927.83301961429 
1, 127, 3450,1703.7744047326871 
1, 128, 3550,1748.0883498232802 
1, 129, 3500,1751.2477514243058 
1, 130, 2450,1742.2187032921584 
1, 131, 2450,1608.8513846150545 
1, 132, 3200,1880.396678008836 
1, 133, 3200,1889.8923062685158 
1, 134, 2750,1856.0081934467353 
1, 135, 2500,1988.7904933055734 
1, 136, 2950,1893.2412349559086 
1, 137, 2500,1963.998896808923 
1, 138, 2500,1886.1164740109116 
1, 139, 3550,1988.4019140297496 
1, 140, 3100,1804.6446109184965 
1, 141, 3700,1891.195108758993 
1, 142, 3700,1774.8222275467308 
1, 143, 2550,1736.9190039442328 
1, 144, 3500,1690.7785398174033 
1, 145, 3500,1904.2628282860323 
1, 146, 3500,1860.0436483419883 
1, 147, 3500,1814.0235846472794 
1, 148, 3500,1722.5400407303139 
1, 149, 3950,1899.2605552071198 
1, 150, 3500,1801.843612537005 
1, 151, 3500,1756.6826949990402 
1, 152, 3500,1705.8887905301933 
1, 153, 3500,1702.2489580409544 
1, 154, 3500,1635.8592095701126 
1, 155, 2750,1730.6665820376315 
